Branch Code	PromoBuyXTakeYCode	PromoBuyXTakeY_Name	start_date	end_date	quantity	take	is_discount_percent	is_discount_amount	is_fixed_price	value	Product_Barcode_Buy	Product_Barcode_Take	disable
E0054	PBXTY000006	BUY 1 TAKE 1	2023-02-09 08:00:00	2023-02-11 23:59:00	1	1	0	0	1	0	8860661300013	301004631907	0
E0054	PBXTY000006	BUY 1 TAKE 1	2023-02-09 08:00:00	2023-02-11 23:59:00	1	1	0	0	1	0	2310110055701	2330027143501	0
E0054	PBXTY000006	BUY 1 TAKE 1	2023-02-09 08:00:00	2023-02-11 23:59:00	1	1	0	0	1	0	1023034504402	2320001400401	0
E0054	PBXTY000006	BUY 1 TAKE 1	2023-02-09 08:00:00	2023-02-11 23:59:00	1	1	0	0	1	0	4800086049025	4806500802511	0
E0054	PBXTY000006	BUY 1 TAKE 1	2023-02-09 08:00:00	2023-02-11 23:59:00	1	1	0	0	1	0	1023034504402	1023999100106	0
E0054	PBXTY000006	BUY 1 TAKE 1	2023-02-09 08:00:00	2023-02-11 23:59:00	1	1	0	0	1	0	1023694051702	2023111023001	0
E0054	PBXTY000006	BUY 1 TAKE 1	2023-02-09 08:00:00	2023-02-11 23:59:00	1	1	0	0	1	0	1023110097201	2310110055901	0
